category,price,old_price,sellable_online,other_colors,depth,height,width,discounted,width_d,height_d,depth_d,discount_amount,size
Tables & desks,795.0,795.0,True,No,52.81395348837209,75.0,80.0,0,1,1,0,0.0,6000.0
Tables & desks,2645.0,2645.0,True,Yes,52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
Tables & desks,385.0,385.0,True,No,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,2295.0,2295.0,True,No,52.81395348837209,75.0,85.0,0,1,1,0,0.0,6375.0
Tables & desks,1315.0,1495.0,True,No,52.81395348837209,75.0,78.0,1,1,1,0,180.0,5850.0
Tables & desks,450.0,450.0,True,No,52.81395348837209,72.61016949152543,70.0,0,1,0,0,0.0,70.0
Tables & desks,1640.0,1640.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,845.0,845.0,True,No,52.81395348837209,76.0,67.0,0,1,1,0,0.0,5092.0
Tables & desks,995.0,995.0,True,No,52.81395348837209,75.0,90.0,0,1,1,0,0.0,6750.0
Tables & desks,249.0,349.0,True,No,52.81395348837209,72.61016949152543,75.0,1,1,0,0,100.0,75.0
Tables & desks,1095.0,1095.0,True,Yes,52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
Tables & desks,895.0,895.0,True,No,52.81395348837209,74.0,80.0,0,1,1,0,0.0,5920.0
Tables & desks,345.0,345.0,True,No,52.81395348837209,72.61016949152543,73.0,0,1,0,0,0.0,73.0
Tables & desks,2176.0,2375.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,1,0,0,0,199.0,1.0
Tables & desks,2725.0,2725.0,True,No,52.81395348837209,74.0,87.0,0,1,1,0,0.0,6438.0
Tables & desks,1350.0,1350.0,True,Yes,45.0,101.0,61.0,0,1,1,1,0.0,277245.0
Tables & desks,1295.0,1295.0,True,No,52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
Tables & desks,495.0,495.0,True,No,58.0,70.0,33.0,0,1,1,1,0.0,133980.0
Tables & desks,775.0,775.0,True,No,52.81395348837209,73.0,75.0,0,1,1,0,0.0,5475.0
Tables & desks,1044.0,1044.0,True,Yes,45.0,101.0,41.0,0,1,1,1,0.0,186345.0
Tables & desks,600.0,600.0,True,No,52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
Tables & desks,2575.0,2575.0,True,No,52.81395348837209,72.61016949152543,90.0,0,1,0,0,0.0,90.0
Tables & desks,595.0,595.0,True,No,52.81395348837209,70.0,72.0,0,1,1,0,0.0,5040.0
Tables & desks,5465.0,5465.0,True,No,52.81395348837209,72.61016949152543,100.0,0,1,0,0,0.0,100.0
Tables & desks,450.0,450.0,True,Yes,52.81395348837209,75.0,76.49498997995993,0,0,1,0,0.0,75.0
Tables & desks,1830.0,1830.0,True,No,35.0,176.0,213.0,0,1,1,1,0.0,1312080.0
Tables & desks,695.0,695.0,True,No,52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
Tables & desks,450.0,450.0,True,No,52.81395348837209,75.0,70.0,0,1,1,0,0.0,5250.0
Tables & desks,375.0,375.0,True,Yes,52.81395348837209,72.61016949152543,75.0,0,1,0,0,0.0,75.0
Tables & desks,265.0,265.0,True,No,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,2875.0,2875.0,True,Yes,52.81395348837209,72.61016949152543,110.0,0,1,0,0,0.0,110.0
Tables & desks,2585.0,2585.0,True,No,52.81395348837209,73.0,75.0,0,1,1,0,0.0,5475.0
Tables & desks,2725.0,2725.0,True,No,52.81395348837209,74.0,87.0,0,1,1,0,0.0,6438.0
Tables & desks,4745.0,4745.0,True,No,52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
Tables & desks,1875.0,1875.0,True,No,52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
Tables & desks,3304.0,4090.0,True,Yes,160.0,72.61016949152543,76.49498997995993,1,0,0,1,786.0,160.0
Tables & desks,330.0,330.0,True,Yes,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,295.0,295.0,True,No,52.81395348837209,72.61016949152543,60.0,0,1,0,0,0.0,60.0
Tables & desks,1975.0,1975.0,True,No,52.81395348837209,73.0,90.0,0,1,1,0,0.0,6570.0
Tables & desks,3665.0,3665.0,True,No,52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
Tables & desks,845.0,1045.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,1,0,0,0,200.0,1.0
Tables & desks,1266.0,1385.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,1,0,0,0,119.0,1.0
Tables & desks,3475.0,3475.0,True,No,52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
Tables & desks,460.0,460.0,True,Yes,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,795.0,795.0,False,No,52.81395348837209,75.0,70.0,0,1,1,0,0.0,5250.0
Tables & desks,545.0,545.0,True,Yes,52.81395348837209,72.61016949152543,60.0,0,1,0,0,0.0,60.0
Tables & desks,1495.0,1495.0,True,Yes,52.81395348837209,75.0,95.0,0,1,1,0,0.0,7125.0
Tables & desks,3249.0,3690.0,True,No,52.81395348837209,72.61016949152543,80.0,1,1,0,0,441.0,80.0
Tables & desks,4265.0,4265.0,True,No,52.81395348837209,72.61016949152543,100.0,0,1,0,0,0.0,100.0
Tables & desks,475.0,475.0,True,Yes,52.81395348837209,74.0,75.0,0,1,1,0,0.0,5550.0
Tables & desks,420.0,420.0,True,No,52.81395348837209,72.61016949152543,90.0,0,1,0,0,0.0,90.0
Tables & desks,700.0,700.0,True,Yes,52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
Tables & desks,725.0,725.0,True,Yes,52.81395348837209,72.61016949152543,60.0,0,1,0,0,0.0,60.0
Tables & desks,720.0,900.0,True,No,52.81395348837209,72.61016949152543,78.0,1,1,0,0,180.0,78.0
Tables & desks,545.0,545.0,True,Yes,52.81395348837209,72.61016949152543,110.0,0,1,0,0,0.0,110.0
Tables & desks,2480.0,2480.0,True,Yes,52.81395348837209,73.0,140.0,0,1,1,0,0.0,10220.0
Tables & desks,1140.0,1140.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,2275.0,2275.0,True,No,52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
Tables & desks,1240.0,1240.0,True,Yes,52.81395348837209,73.0,70.0,0,1,1,0,0.0,5110.0
Tables & desks,3165.0,3165.0,True,No,52.81395348837209,72.61016949152543,105.0,0,1,0,0,0.0,105.0
Tables & desks,385.0,385.0,True,Yes,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,285.0,285.0,True,Yes,52.81395348837209,72.61016949152543,60.0,0,1,0,0,0.0,60.0
Tables & desks,6965.0,6965.0,True,No,52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
Tables & desks,4055.0,4445.0,True,No,52.81395348837209,74.0,100.0,1,1,1,0,390.0,7400.0
Tables & desks,4265.0,4265.0,True,No,52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
Tables & desks,3064.0,3690.0,True,Yes,52.81395348837209,72.61016949152543,160.0,1,1,0,0,626.0,160.0
Tables & desks,745.0,745.0,True,Yes,52.81395348837209,73.0,70.0,0,1,1,0,0.0,5110.0
Tables & desks,2275.0,2275.0,True,Yes,52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
Tables & desks,2095.0,2275.0,True,No,52.81395348837209,75.0,78.0,1,1,1,0,180.0,5850.0
Tables & desks,1395.0,1450.0,True,No,52.81395348837209,75.0,78.0,1,1,1,0,55.0,5850.0
Tables & desks,1515.0,1515.0,True,No,52.81395348837209,73.0,60.0,0,1,1,0,0.0,4380.0
Tables & desks,1149.0,1385.0,False,No,52.81395348837209,72.61016949152543,76.49498997995993,1,0,0,0,236.0,1.0
Tables & desks,2765.0,2765.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,459.0,459.0,True,No,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,1834.0,2590.0,True,No,80.0,72.61016949152543,76.49498997995993,1,0,0,1,756.0,80.0
Tables & desks,475.0,475.0,True,Yes,52.81395348837209,72.61016949152543,60.0,0,1,0,0,0.0,60.0
Tables & desks,3795.0,3795.0,True,No,52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
Tables & desks,1000.0,1000.0,True,Yes,45.0,61.0,41.0,0,1,1,1,0.0,112545.0
Tables & desks,3165.0,3165.0,True,No,52.81395348837209,72.61016949152543,105.0,0,1,0,0,0.0,105.0
Tables & desks,2875.0,2875.0,True,No,52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
Tables & desks,850.0,850.0,True,No,52.81395348837209,73.0,75.0,0,1,1,0,0.0,5475.0
Tables & desks,215.0,215.0,True,Yes,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,2395.0,2395.0,True,No,52.81395348837209,73.0,85.0,0,1,1,0,0.0,6205.0
Tables & desks,6128.0,7380.0,True,Yes,52.81395348837209,72.61016949152543,160.0,1,1,0,0,1252.0,160.0
Tables & desks,2875.0,2875.0,True,No,52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
Tables & desks,579.0,579.0,True,No,52.81395348837209,72.0,75.0,0,1,1,0,0.0,5400.0
Tables & desks,945.0,945.0,True,No,52.81395348837209,74.0,87.0,0,1,1,0,0.0,6438.0
Tables & desks,979.0,979.0,True,No,52.81395348837209,75.0,74.0,0,1,1,0,0.0,5550.0
Tables & desks,499.0,699.0,True,No,52.81395348837209,72.0,75.0,1,1,1,0,200.0,5400.0
Tables & desks,925.0,925.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,589.0,589.0,True,No,52.81395348837209,75.0,74.0,0,1,1,0,0.0,5550.0
Tables & desks,1695.0,1695.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,1595.0,1595.0,True,No,52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
Tables & desks,745.0,745.0,True,No,52.81395348837209,73.0,65.0,0,1,1,0,0.0,4745.0
Tables & desks,299.0,299.0,True,No,52.81395348837209,72.0,75.0,0,1,1,0,0.0,5400.0
Tables & desks,2345.0,2345.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,3015.0,3015.0,True,No,52.81395348837209,72.61016949152543,87.0,0,1,0,0,0.0,87.0
Tables & desks,500.0,500.0,True,No,52.81395348837209,74.0,75.0,0,1,1,0,0.0,5550.0
Tables & desks,995.0,995.0,True,No,52.81395348837209,74.0,90.0,0,1,1,0,0.0,6660.0
Tables & desks,265.0,265.0,True,No,52.81395348837209,99.0,51.0,0,1,1,0,0.0,5049.0
Tables & desks,595.0,595.0,True,No,52.81395348837209,75.0,70.0,0,1,1,0,0.0,5250.0
Tables & desks,550.0,550.0,True,No,52.81395348837209,105.0,76.49498997995993,0,0,1,0,0.0,105.0
Tables & desks,1636.0,2045.0,True,No,52.81395348837209,72.61016949152543,74.0,1,1,0,0,409.0,74.0
Tables & desks,1725.0,1725.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,995.0,995.0,True,No,52.81395348837209,75.0,90.0,0,1,1,0,0.0,6750.0
Tables & desks,1695.0,1695.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,796.0,995.0,True,No,52.81395348837209,105.0,80.0,1,1,1,0,199.0,8400.0
Tables & desks,385.0,385.0,True,Yes,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,440.0,550.0,True,No,52.81395348837209,72.61016949152543,78.0,1,1,0,0,110.0,78.0
Tables & desks,550.0,550.0,True,Yes,52.81395348837209,72.61016949152543,75.0,0,1,0,0,0.0,75.0
Tables & desks,595.0,595.0,True,No,52.81395348837209,75.0,70.0,0,1,1,0,0.0,5250.0
Tables & desks,445.0,445.0,True,No,52.81395348837209,72.61016949152543,65.0,0,1,0,0,0.0,65.0
Tables & desks,2165.0,2165.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,2765.0,2765.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,1266.0,1385.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,1,0,0,0,119.0,1.0
Tables & desks,1795.0,1795.0,True,No,52.81395348837209,74.0,80.0,0,1,1,0,0.0,5920.0
Tables & desks,1675.0,1675.0,True,No,52.81395348837209,73.0,85.0,0,1,1,0,0.0,6205.0
Tables & desks,1385.0,1385.0,True,No,52.81395348837209,104.0,74.0,0,1,1,0,0.0,7696.0
Tables & desks,1245.0,1245.0,True,No,35.0,176.0,150.0,0,1,1,1,0.0,924000.0
Tables & desks,3065.0,3065.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,1266.0,1385.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,1,0,0,0,119.0,1.0
Tables & desks,1195.0,1195.0,True,No,52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
Tables & desks,620.0,775.0,True,Yes,52.81395348837209,72.61016949152543,80.0,1,1,0,0,155.0,80.0
Tables & desks,1195.0,1195.0,True,No,52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
Tables & desks,995.0,995.0,False,No,52.81395348837209,105.0,80.0,0,1,1,0,0.0,8400.0
Tables & desks,439.0,439.0,True,No,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,695.0,695.0,True,No,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,5275.0,5275.0,True,No,52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
Tables & desks,1140.0,1140.0,True,Yes,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,435.0,435.0,True,Yes,52.81395348837209,72.61016949152543,65.0,0,1,0,0,0.0,65.0
Tables & desks,2395.0,2395.0,True,No,52.81395348837209,124.0,70.0,0,1,1,0,0.0,8680.0
Tables & desks,5300.0,5300.0,True,Yes,220.0,72.61016949152543,76.49498997995993,0,0,0,1,0.0,220.0
Tables & desks,4295.0,4475.0,True,No,52.81395348837209,75.0,78.0,1,1,1,0,180.0,5850.0
Tables & desks,1675.0,1675.0,True,No,52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
Tables & desks,4145.0,4145.0,True,No,52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
Tables & desks,4025.0,4025.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,915.0,1045.0,True,No,52.81395348837209,72.61016949152543,74.0,1,1,0,0,130.0,74.0
Tables & desks,6965.0,6965.0,True,No,52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
Tables & desks,4745.0,4745.0,True,No,52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
Tables & desks,1245.0,1245.0,False,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,1340.0,1340.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,1636.0,2045.0,True,No,52.81395348837209,72.61016949152543,74.0,1,1,0,0,409.0,74.0
Tables & desks,919.0,1099.0,True,No,52.81395348837209,72.0,75.0,1,1,1,0,180.0,5400.0
Tables & desks,575.0,575.0,True,No,52.81395348837209,74.0,75.0,0,1,1,0,0.0,5550.0
Tables & desks,1100.0,1100.0,True,Yes,45.0,101.0,41.0,0,1,1,1,0.0,186345.0
Tables & desks,2075.0,2075.0,True,No,52.81395348837209,72.61016949152543,78.0,0,1,0,0,0.0,78.0
Tables & desks,1085.0,1085.0,True,No,52.81395348837209,72.61016949152543,74.0,0,1,0,0,0.0,74.0
Tables & desks,2675.0,2675.0,True,No,52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
Tables & desks,5865.0,5865.0,True,No,52.81395348837209,72.61016949152543,105.0,0,1,0,0,0.0,105.0
Tables & desks,575.0,575.0,True,No,52.81395348837209,71.0,78.0,0,1,1,0,0.0,5538.0
Tables & desks,1595.0,1595.0,True,No,52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
Tables & desks,2765.0,2765.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,2765.0,2765.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,1475.0,1475.0,True,No,52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
Tables & desks,2395.0,2395.0,True,No,52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
Tables & desks,565.0,565.0,True,No,52.81395348837209,74.0,75.0,0,1,1,0,0.0,5550.0
Tables & desks,2295.0,2295.0,True,No,52.81395348837209,75.0,105.0,0,1,1,0,0.0,7875.0
Tables & desks,665.0,665.0,True,No,52.81395348837209,72.61016949152543,65.0,0,1,0,0,0.0,65.0
Tables & desks,3875.0,3875.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,415.0,415.0,True,Yes,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,675.0,675.0,True,No,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,5275.0,5275.0,True,No,52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
Tables & desks,2165.0,2165.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,1875.0,1875.0,True,No,52.81395348837209,74.0,78.0,0,1,1,0,0.0,5772.0
Tables & desks,4265.0,4265.0,True,No,52.81395348837209,72.61016949152543,100.0,0,1,0,0,0.0,100.0
Tables & desks,2395.0,2395.0,True,No,52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
Tables & desks,1215.0,1395.0,True,No,52.81395348837209,75.0,78.0,1,1,1,0,180.0,5850.0
Tables & desks,4565.0,4565.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,1975.0,1975.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,1975.0,1975.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,3795.0,3795.0,True,No,52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
Tables & desks,1976.0,2125.0,True,No,52.81395348837209,72.61016949152543,74.0,1,1,0,0,149.0,74.0
Tables & desks,2176.0,2375.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,1,0,0,0,199.0,1.0
Tables & desks,2535.0,2795.0,True,No,52.81395348837209,72.61016949152543,95.0,1,1,0,0,260.0,95.0
Tables & desks,950.0,950.0,True,No,52.81395348837209,73.0,75.0,0,1,1,0,0.0,5475.0
Tables & desks,1390.0,1390.0,True,No,52.81395348837209,73.0,75.0,0,1,1,0,0.0,5475.0
Tables & desks,2765.0,2765.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,4265.0,4265.0,True,No,52.81395348837209,74.0,100.0,0,1,1,0,0.0,7400.0
Tables & desks,4675.0,4675.0,True,No,52.81395348837209,72.61016949152543,85.0,0,1,0,0,0.0,85.0
Tables & desks,3345.0,3345.0,True,No,52.81395348837209,72.61016949152543,105.0,0,1,0,0,0.0,105.0
Tables & desks,550.0,550.0,True,Yes,52.81395348837209,74.0,75.0,0,1,1,0,0.0,5550.0
Tables & desks,4295.0,4475.0,True,No,52.81395348837209,75.0,78.0,1,1,1,0,180.0,5850.0
Tables & desks,1385.0,1385.0,True,No,52.81395348837209,104.0,74.0,0,1,1,0,0.0,7696.0
Tables & desks,5275.0,5275.0,True,No,52.81395348837209,72.61016949152543,85.0,0,1,0,0,0.0,85.0
Tables & desks,3775.0,3775.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,5465.0,5465.0,True,No,52.81395348837209,72.61016949152543,76.49498997995993,0,0,0,0,0.0,1.0
Tables & desks,465.0,465.0,True,No,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,485.0,485.0,True,No,52.81395348837209,74.0,60.0,0,1,1,0,0.0,4440.0
Tables & desks,195.0,195.0,True,No,52.81395348837209,71.0,74.0,0,1,1,0,0.0,5254.0
Tables & desks,3475.0,3475.0,True,No,52.81395348837209,74.0,85.0,0,1,1,0,0.0,6290.0
Tables & desks,1195.0,1195.0,True,No,52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
Tables & desks,1475.0,1475.0,True,No,52.81395348837209,72.61016949152543,80.0,0,1,0,0,0.0,80.0
Tables & desks,2275.0,2275.0,True,No,52.81395348837209,72.61016949152543,95.0,0,1,0,0,0.0,95.0
Trolleys,39.0,39.0,False,Yes,18.0,71.0,54.0,0,1,1,1,0.0,69012.0
Trolleys,189.0,189.0,True,Yes,49.77777777777778,78.0,45.0,0,1,1,0,0.0,3510.0
Trolleys,195.0,195.0,True,No,49.77777777777778,77.0,48.0,0,1,1,0,0.0,3696.0
Trolleys,99.0,99.0,True,No,49.77777777777778,83.0,30.0,0,1,1,0,0.0,2490.0
Trolleys,125.0,125.0,True,No,49.77777777777778,65.0,28.0,0,1,1,0,0.0,1820.0
Trolleys,125.0,125.0,True,No,49.77777777777778,65.0,28.0,0,1,1,0,0.0,1820.0
Trolleys,125.0,125.0,True,No,49.77777777777778,97.0,33.0,0,1,1,0,0.0,3201.0
Trolleys,195.0,195.0,True,No,24.0,77.0,48.0,0,1,1,1,0.0,88704.0
Trolleys,245.0,245.0,True,No,49.77777777777778,86.0,39.0,0,1,1,0,0.0,3354.0
Trolleys,2295.0,2295.0,True,No,79.0,90.0,126.0,0,1,1,1,0.0,895860.0
Trolleys,645.0,645.0,True,No,49.77777777777778,90.0,43.0,0,1,1,0,0.0,3870.0
Trolleys,537.0,895.0,True,No,49.77777777777778,86.0,57.0,1,1,1,0,358.0,4902.0
Trolleys,1495.0,1495.0,True,No,49.77777777777778,90.0,77.0,0,1,1,0,0.0,6930.0
Trolleys,346.5,495.0,True,No,49.77777777777778,80.0,40.0,1,1,1,0,148.5,3200.0
Trolleys,995.0,995.0,True,No,52.0,90.0,72.0,0,1,1,1,0.0,336960.0
Trolleys,695.0,695.0,True,No,49.77777777777778,90.0,40.0,0,1,1,0,0.0,3600.0
Trolleys,99.0,99.0,True,No,50.0,74.0,37.0,0,1,1,1,0.0,136900.0
Trolleys,495.0,495.0,True,No,49.77777777777778,88.0,55.0,0,1,1,0,0.0,4840.0
Trolleys,1995.0,1995.0,True,No,49.77777777777778,92.0,63.0,0,1,1,0,0.0,5796.0
Trolleys,295.0,295.0,True,No,49.77777777777778,85.0,50.0,0,1,1,0,0.0,4250.0
Trolleys,645.0,645.0,True,No,49.77777777777778,88.0,55.0,0,1,1,0,0.0,4840.0
Trolleys,1495.0,1495.0,True,No,49.77777777777778,90.0,77.0,0,1,1,0,0.0,6930.0
Trolleys,400.0,400.0,True,No,32.0,146.0,143.0,0,1,1,1,0.0,668096.0
Trolleys,1495.0,1495.0,True,No,62.0,90.0,79.0,0,1,1,1,0.0,440820.0
Trolleys,795.0,795.0,True,No,49.77777777777778,90.0,43.0,0,1,1,0,0.0,3870.0
Trolleys,49.0,49.0,True,No,49.77777777777778,86.5925925925926,30.0,0,1,0,0,0.0,30.0
Trolleys,1895.0,1895.0,True,No,79.0,90.0,126.0,0,1,1,1,0.0,895860.0
Trolleys,995.0,995.0,True,No,52.0,90.0,72.0,0,1,1,1,0.0,336960.0
TV & media furniture,820.0,820.0,True,Yes,42.0,48.0,120.0,0,1,1,1,0.0,241920.0
TV & media furniture,115.0,115.0,True,No,37.150375939849624,64.0,60.0,0,1,1,0,0.0,3840.0
TV & media furniture,100.0,100.0,True,No,37.150375939849624,38.0,60.0,0,1,1,0,0.0,2280.0
TV & media furniture,1578.0,1578.0,True,Yes,42.0,210.0,300.0,0,1,1,1,0.0,2646000.0
TV & media furniture,1000.0,1000.0,True,Yes,42.0,38.0,180.0,0,1,1,1,0.0,287280.0
TV & media furniture,50.0,50.0,True,Yes,26.0,45.0,90.0,0,1,1,1,0.0,105300.0
TV & media furniture,249.0,249.0,True,Yes,55.0,35.0,149.0,0,1,1,1,0.0,286825.0
TV & media furniture,595.0,595.0,True,Yes,41.0,53.0,180.0,0,1,1,1,0.0,391140.0
TV & media furniture,476.0,595.0,True,No,42.0,45.0,160.0,1,1,1,1,119.0,302400.0
TV & media furniture,595.0,595.0,True,No,36.0,54.0,150.0,0,1,1,1,0.0,291600.0
TV & media furniture,295.0,295.0,True,No,36.0,62.0,120.0,0,1,1,1,0.0,267840.0
TV & media furniture,745.0,745.0,True,No,49.0,45.0,145.0,0,1,1,1,0.0,319725.0
TV & media furniture,1635.0,1635.0,True,Yes,41.0,190.0,320.0,0,1,1,1,0.0,2492800.0
TV & media furniture,245.0,245.0,True,No,36.0,53.0,100.0,0,1,1,1,0.0,190800.0
TV & media furniture,170.0,170.0,True,Yes,40.0,38.0,120.0,0,1,1,1,0.0,182400.0
TV & media furniture,995.0,995.0,True,Yes,47.0,57.0,148.0,0,1,1,1,0.0,396492.0
TV & media furniture,2470.0,2470.0,True,Yes,42.0,230.0,240.0,0,1,1,1,0.0,2318400.0
TV & media furniture,425.0,425.0,True,Yes,41.0,53.0,120.0,0,1,1,1,0.0,260760.0
TV & media furniture,695.0,695.0,True,Yes,39.0,147.0,183.0,0,1,1,1,0.0,1049139.0
TV & media furniture,1695.0,1695.0,True,No,40.0,50.0,160.0,0,1,1,1,0.0,320000.0
TV & media furniture,695.0,695.0,True,No,36.0,175.0,202.0,0,1,1,1,0.0,1272600.0
TV & media furniture,990.0,990.0,True,Yes,41.0,95.0,258.0,0,1,1,1,0.0,1004910.0
TV & media furniture,345.0,345.0,True,No,36.0,85.0,120.0,0,1,1,1,0.0,367200.0
TV & media furniture,175.0,175.0,True,No,40.0,38.0,90.0,0,1,1,1,0.0,136800.0
TV & media furniture,1400.0,1400.0,True,Yes,42.0,74.0,180.0,0,1,1,1,0.0,559440.0
TV & media furniture,1090.0,1090.0,True,No,36.0,95.0,250.0,0,1,1,1,0.0,855000.0
TV & media furniture,1090.0,1090.0,True,Yes,40.0,48.0,180.0,0,1,1,1,0.0,345600.0
TV & media furniture,1140.0,1140.0,True,No,49.0,45.0,145.0,0,1,1,1,0.0,319725.0
TV & media furniture,355.0,370.0,True,No,42.0,53.0,120.0,1,1,1,1,15.0,267120.0
TV & media furniture,475.0,475.0,True,Yes,40.0,38.0,180.0,0,1,1,1,0.0,273600.0
TV & media furniture,1700.0,1700.0,True,Yes,42.0,74.0,240.0,0,1,1,1,0.0,745920.0
TV & media furniture,1395.0,1395.0,True,Yes,47.0,60.0,160.0,0,1,1,1,0.0,451200.0
TV & media furniture,1765.0,1765.0,True,Yes,42.0,190.0,240.0,0,1,1,1,0.0,1915200.0
TV & media furniture,4030.0,4030.0,True,Yes,37.150375939849624,214.0,332.0,0,1,1,0,0.0,71048.0
